index,Unnamed: 0,content,entity,true_score,new_score,raw_score
4692,1418,该项目的实施，将有助于公司进一步深入探索PPP模式，丰富公司运用PPP模式进行项目建设、融资等的实战经验，增强其资源的利用效率，巩固公司在区域市场的知名度和市场影响力，使公司传统业务在大数据、云计算等先进技术的推进下，朝着精细化的方向发展，带动公司传统产业的转型升级与深入发展，提升公司各产业的版块的竞争力与区域市场的影响力，从而强化区域市场的占有力滁州“雪亮工程”项目SPV公司成立，安防运营逐步推进2017年12月的《PPP项目预中标的公告》，易华录与通信集团安徽有限公司滁州分公司组成联合体参与了“安徽省滁州市‘雪亮工程’PPP项目”的投标工作，并成为该项目中标人,易华录,1,3,1
4704,1419,业绩快报显示，宁波华翔2017年实现营业总收入148.15亿元，比上年同期增长18.46%；实现营业利润14.22亿元，比上年同期增长13.38%；实现利润总额14.23亿元，比上年同期增长6.75%；实现归属于上市公司股东的净利润7.92亿元，比上年同期增长10.89%,宁波华翔,1,1,1
4705,1420,得益于良好的客户结构及多年坚持精益化生产，宁波华翔2017年国内业务实现了双位数增长,宁波华翔,1,1,1
4741,1421,浪潮信息2017年度营收实现大幅增长，预计实现净利润3.87亿至4.74亿元，同比增长35%-65%,浪潮信息,1,1,1
4744,1422,推荐全国火电龙头华能国际，建议关注国电投旗下,华能国际,1,1,1
4758,1423,表现在股票市场上，年初至今，工商银行A股股价涨幅达到34%，H股股价涨幅32%,工商银行,1,0,1
4781,1424,那么，中国银行业利润高是因为利息差大吗,中国银行,0,0,0
4783,1425,他总结，中国银行业利润高有两方面的原因：一是银行业盘子总量大，基数大、利息差稳定，利润额高；二是和前几年银行业利润易上难下有关,中国银行,0,2,0
4790,1426,尤其是利尔化学不但去年四季度大涨超过30%，今年来也上涨30%以上,利尔化学,1,2,1
4801,1427,公司称，在技术不断进步和下游产品发展需求下，博敏电子将持续提升产品技术含量，突出智能化、轻薄化、精细化的发展方向，不断研制适应市场需求的产品,博敏电子,1,1,1
4804,1428,建筑配电行业新签二十余家战略客户，连续成为万科、绿地等企业优秀供应商；新能源及工控领域同样发展喜人，光伏及新能源汽车产品推进效果显著；能源与基础设施领域与BAT取得有效进展，中移动项目成功落地,万科,1,1,1
4805,1429,从1月30日的市场行情看，股息率较高的个股确实显现出相对更为抗跌，如业绩同时向好的九牧王当日放量上涨逾4%,九牧王,1,1,1
4807,1430,类似于硅谷，北京中关村成为孵化独角兽的良好生态区域，由大数据驱动的分享经济、平台经济和智能经济，成为北京独角兽企业集中爆发的领域,中关村,1,1,1
4827,1431,公告透露，目前尔康制药生产经营活动维持正常稳定状态，各项业务稳步推进,尔康制药,1,1,1
4830,1432,当日，深交所披露信息称，尔康制药监事陈文献通过竞价交易方式，增持公司股份5000股，成交价为10.31元,尔康制药,1,1,1
4835,1433,由于中国联通和中国电信拥有庞大的骨干网络资源，而且与互联网企业合作紧密，流量成本自然非常低,中国联通,1,0,1
4839,1434,芯片国产化趋势上，华泰证券推荐两条主线布局：一是半导体固资，随着产业投入加大，预计未来两到三年内，相关资本支出将达到高峰,华泰证券,0,1,1
4848,1435,由于罗莱生活定增事项推进时间较久，原认购方绍元九鼎/启利九鼎认购资格被否，导致最终认购金额为4.65亿元(原为7.3亿元)，其中由罗莱生活实际控制人控制的伟发投资认购3.65亿元(占募资金额78.49%)，这彰显了实控人对公司未来可持续发展的决心与信心,罗莱生活,1,1,1
4849,1436,根据公告，此次非公开发行股票募集资金4.65亿元，扣除发行费用后将用于全渠道家居生活O2O运营体系建设项目、供应链体系优化建设项目，有利于巩固并提升罗莱生活的市场竞争力，增强公司的盈利能力,罗莱生活,1,1,1
4873,1437,受益于生态文明建设及PPP政策的大力推行，预计东方园林充足的在手订单将为未来业绩高增长提供可持续性的保障，目前估值具备吸引力，继续看好园林PPP板块业绩表现,东方园林,1,1,1
4897,1438,就承诺出资规模而言，(600068.SH)在一众上市公司中居于榜首，其参与设立的平安葛洲坝(深圳)投资合伙企业(有限合伙)，总规模不超过400亿元，其中，葛洲坝拟认缴不超过71.3亿元,葛洲坝,0,1,1
4898,1439,这也意味着，葛洲坝出资额最高或达190亿元，而这部分资金，将用于葛洲坝参股公司的高速公路项目,葛洲坝,0,-1,1
4904,1440,宁沪高速尽管业绩增长并不突出，但公司几乎年年都实施高分红，2017年公司最新分配方案为每10股派发股息4.40元，股息率4.63%,宁沪高速,1,1,1
4910,1441,福耀玻璃(600660)2017年前三季度福耀玻璃实现营收134亿元，同比增长15.61%,福耀玻璃,1,1,1
4912,1442,宇通客车(600066)长期看好公司市占率提升公司2017年前三季度宇通实现营收190亿元，同比减少12%；归母净利19亿元，同比减少16%,宇通客车,-1,0,1
4919,1443,行业龙头电池厂商扩产加速，绑定大客户设备公司高成长性根据工信部部长介绍，目前我汽车总量已达180万，仅2017年就有80万，产销增长50%，但新能源车型占比仍不足1%；2019年，我国新能源汽车规划占比达到8%，2020年达到10%,国新能源,0,1,0
4921,1444,报告期内，天齐锂业实现营业总收入54.7亿元，同比增加40.09%；实现归属于上市公司股东的净利润21.5亿元，同比增加42.35%,天齐锂业,1,1,1
4923,1445,发布的2017年度业绩快报显示，当年度赣锋锂业实现总营收43.83亿元，同比增长54.12%；实现归属上市公司股东净利润14.58亿元，同比大增213.95%,赣锋锂业,1,2,1
4926,1446,2017年，国轩高科实现营业收入50.48亿元，增长幅度为6.10%；实现归属于上市公司股东的净利润9.2亿元，同比减少10.73%,国轩高科,1,2,1
4930,1447,核心逻辑：五粮液主要逻辑及增长看点：(1)根据今年五粮液1218经销商大会传达的信息和公司2018年及十三五经营规划，2020年集团的千亿目标、公司的600亿目标均有望提前实现，预计公司2017年营收有望突破300亿元；(2)公司定增计划于今年11月尘埃落定，员工积极性被盘活，经销商利益被优化；通过加大执行“百城千县万店”工程、试点、进行物流改革等措施，不断进行渠道下沉；薪酬制度上将进行全新的大改革，特别强调收入和贡献密切挂钩,五粮液,1,1,1
4931,1448,【分众传媒】2016年全年分红率3.2%左右，2017有望延续上一年高分红率,分众传媒,1,1,1
4933,1449,建议重点关注：凌钢股份：公司预计2017年实现归母净利润11.95亿元，同比上涨792%,凌钢股份,1,1,1
4938,1450,我们首先关注过去三年的整个现金分红的比例情况，综合2月6日的收盘价来看，目前的家电的股息率超过了一年期的定期存款利率1.5%的公司有27家，其中股息率超过3%的公司有6家，最高的是格力电器，格力电器周二的股息率已经达到4.9%了,格力电器,1,1,1
4943,1451,【钢铁】行业龙头宝钢股份提升整体板块估值宝钢股份作为我国钢铁行业龙头，一直起到带动整体板块估值水平的作用,宝钢股份,1,1,1
4945,1452,而行业龙头宝钢股份，相较于其他企业具有盈利持续性更强，系统风险相对较小等优势，2017年2季度以来，长期保持12倍-15倍区间，因此给予一定估值溢价，给予宝钢股份2018年12倍估值,宝钢股份,1,1,1
4946,1453,重点推荐2017年业绩高增长、低估值标的：宝钢股份：公司为我国钢铁行业龙头，产品主要为高端板材产品，产品壁垒较高有利于保持市场竞争力及经营稳定,宝钢股份,1,1,1
4951,1454,韶钢松山：公司预计2017年实现归母净利润25亿元，同比上涨2364.82%,韶钢松山,1,2,1
4952,1455,我们认为比较高分红的公司具体的股息率的情况：因陕西煤业非常优质，17年盈利预计100-106亿左右，大概率实现40%，按照以前的经验来看，可分到40亿现金,陕西煤业,1,1,1
4960,1456,鞍钢股份：公司预计2017年实现归母净利润56.78亿元，同比增长251.36%,鞍钢股份,1,1,1
4969,1457,利用洛马和等公司对比，我们认为中直股份合理市销率P/S约为1.9~2倍，目前中直股份2018年动态PS为1.66X，存在超过14%的股价上涨空间,中直股份,1,1,1
4991,1458,经办案人员查明，在上述定增内幕消息敏感期，作为该内幕消息的知情人之一，松芝股份董事长陈福泉事先通过资金层层倒手，利用多个他人账户，在公司股票停牌前一个月，即3月20日左右开始大量购买自家股票,松芝股份,-1,1,1
5001,1459,中兴通讯相关负责人表示，通过前期的布局，中兴通讯已在5G时代抢得先机，目前公司在5G无线、核心网、承载、芯片等核心技术领域保持业界领先,中兴通讯,1,1,1
5002,1460,中兴通讯该项目的推进将与全球5G商用发展节奏保持一致，有助于进一步夯实和强化公司在面向5G网络演进过程中已取得的优势,中兴通讯,1,1,1
5009,1461,资讯数据显示，年报披露的QFII持股中，绝大多数个股今年以来的收益为正，其中、、小天鹅A等上市公司今年以来的涨幅明显,小天鹅,1,1,1
5017,1462,”而据《证券日报》记者了解，陇神戎发拥有元胡止痛滴丸、酸枣仁油滴丸、鞣酸小檗碱膜和七味温阳胶囊等四个全国独家品种，其中，元胡止痛滴丸是其主打品种,陇神戎发,1,1,1
5023,1463,“2017年陇神戎发的5种药品获得俄罗斯联邦国家注册证书，被纳入国家注册证书清单，允许在俄罗斯、白俄罗斯、哈萨克斯坦关税同盟境内通过药店、专卖店及零售店作为生物活性添加剂类产品进行生产、销售、使用,陇神戎发,1,1,1
5042,1464,天洋方持有沱牌舍得集团70%股权，并在去年5月底正式获批“混改”成功,沱牌舍得,1,1,1
5046,1465,如今，沱牌舍得正在加快对酿酒配套设施改造的项目推进,沱牌舍得,1,1,1
5057,1466,2017年一季度，沱牌舍得实现营业收入4.27亿元，同比微增0.04%,沱牌舍得,1,-1,1
5058,1467,对于高库存如何消化，沱牌舍得未给予回复,沱牌舍得,0,1,1
5091,1468,天虹股份(002419)业绩具有可持续增长性在QFII持仓的个股中，天虹股份今年以来走势强劲，年内累计涨幅达30.87%，并且2017年净利润也实现同比增长37.03%,天虹股份,1,1,1
5093,1469,揭秘4只机构持仓绩优股乐普医疗(300003)业绩保持快速增长在社保基金持仓的个股中，乐普医疗今年以来股价表现最突出，年内累计涨幅达32.7%，并且2017年净利润也实现同比增长32.36%,乐普医疗,1,2,1
5094,1470,该券商表示，乐普医疗2017年业绩保持高增长，后续发展动力十足,乐普医疗,1,1,1
5142,1471,值得注意的是，在深股通资金的助推下，海康威视股价今年以来高奏凯歌，本周二盘中再创历史新高,海康威视,1,1,1
5152,1472,人工智能业务是报告期内全球发展最快的业务，也是川大智胜核心竞争力领先的业务,川大智胜,1,1,1
5153,1473,继续完善新业务布局随着新业务逐渐贡献利润，川大智胜业绩有望进入加速增长期,川大智胜,1,1,1
5164,1474,就解禁股权比例看，12月份有20只个股的解禁比例超过20%，11只个股的解禁比例超过30%，7只个股解禁比例超40%，其中华安证券的解禁比例最高，达到52.53%,华安证券,1,1,1
5199,1475,另外，前20名中，有15只个股，都是保险资金三季度新进个股，其中龙宇燃油更是增加了5.72个百分点，排在第三位,龙宇燃油,1,1,1
5200,1476,而且，目前QFII持股占流通股比来看，持有北京银行最高，占比达13.64%,北京银行,1,1,1
5210,1477,比如近期与腾讯合作的海澜之家，其在2016年的电商毛为60%，线下却只有38.8%,海澜之家,0,0,1
5214,1478,中国平安（2318）周一追落后升逾2％，重上10天线之上，向上阻力留意一个月高位37.55元，支持参考20天线约35.5元,中国平安,1,2,1
5216,1479,中国人寿周一先跌后靠稳，向上阻力留意一个月高位18.44元，支持参考17元水平,中国人寿,1,2,1
5240,1480,对此，分析人士表示，随着沪深两市首份年报披露日期的临近，A股市场年报行情也迎来了重要时间窗口，在此背景下，绩优股与绩差股间股价走势分化现象或进一步加大，业绩成长高确定性标的将受到更多关注，具体个股方面，除关注首家披露2017年年报的农尚环境外，从业绩快报中寻找绩优股，也是提前布局年报行情确定性机会的重要途径,农尚环境,1,1,1
5250,1481,本次增持完成后，涌金投资及一致行动人将合计拥有6973.21万股凯利泰股份，占凯利泰总股本9.74%,凯利泰,1,2,1
5272,1482,“2018年新城控股将继续高周转策略，加速奔跑、快速销售，同时关注市场与政策变化，保持现金流的稳定,新城控股,1,1,1
5280,1483,拟通过现金支付和定向方式收购千洪电子100%股权，从而实现进入消费电子器件的模切加工领域，目前此收购正在进行中；新纶科技拟支付990万美元，收购美国阿克伦聚合物系统公司45%股权，成立聚纶科技有限公司，实现材料研发方面的海外技术引入，目前收购项目处于进行中,新纶科技,1,1,1
5281,1484,从公司财务上看，2017年新纶科技实现营业收入20.64亿元，同比增长24.5%；实现归母净利润1.73亿元，同比实现扭亏为盈,新纶科技,1,3,1
5282,1485,其中，方大特钢2017年实现营业收入139.45亿元，与去年同期相比增长56.27%；实现归属于母公司所有者的净利润25.40亿元，与去年同期相比增长281.40%,方大特钢,1,2,1
5299,1486,2017年全年，兴业银行融资余额呈现稳步攀升趋势，累计增长68.36亿元,兴业银行,1,1,1
5314,1487,而从券商对重仓股的持股市值来看，国盛证券持有瀚叶股份的市值最高，达3.13亿元,瀚叶股份,1,0,1
5316,1488,到2017年，我国新能源汽车产销均接近80万辆，同比增长均超过53%，预计2018年中国新能源汽车的销售增长将达到40%左右，新能源汽车销量将达到100万辆,国新能源,0,1,0
5322,1489,从消息面上看，今日融创中国召开业绩发布会，作为融创中国董事长的孙宏斌无疑是全场的焦点，这也是继孙宏斌辞任乐视网董事长之后，第一次公开亮相,乐视网,0,3,1
5353,1490,虽然江苏有线控股发展公司，但持股比例只有30%，剩余70%的股权分散在46家股东中，不利于江苏有线对发展公司的管理和投入,江苏有线,-1,2,1
5396,1491,中国铝业7月以来累计涨幅66.15%，昨日盘中最高触及8.03元，创两年来新高,中国铝业,1,1,1
5420,1492,报告显示，科大讯飞2017年实现营收约为54.45亿元，同比增长63.97%；同期对应实现归属净利润约为4.35亿元，同比下降10.27%；业绩处于增收不增利的状态；扣非后净利润则约为3.59亿元，同比增长40.72%,科大讯飞,1,1,1
5424,1493,人工智能面很广，科大讯飞并不是在所有的领域都投入,科大讯飞,0,1,1
5433,1494,真的太少了，科大讯飞未来几年随着国家人工智能规划逐步落地，随着科技部给颁布的四大人工智能开放平台政策逐步落实，随着工信部，三年行动计划这一个具体动作出台，国家给予的支持力度一定会增加,科大讯飞,1,1,1
5439,1495,帮着开发者一起挣钱，这是确保科大讯飞行业领导者地位的一个关键的动作，关键战略,科大讯飞,1,1,1
5460,1496,把这一个科大讯飞的成果放在了很高的地位，得到了最高法领导的充分肯定,科大讯飞,1,1,1
5463,1497,总之在2018年，我们会继续把钱投到决定未来的战略方向中，持续提升科大讯飞的核心竞争力,科大讯飞,1,2,1
5467,1498,我们希望在科大讯飞用人工智能建设美好世界的同时，我们做一个值得投资者尊敬的上市公司，希望投资者继续一如既往的鼓励和支持科大讯飞，谢谢,科大讯飞,1,1,1
5476,1499,提问：今天见到刘总很高兴，作为一个71岁的老人我非常钦佩科大讯飞脚踏实地的，近二十年的科研研发，成为规模这么宏大的一个大平台,科大讯飞,1,2,1
5477,1500,希望今后得到科大讯飞的支持,科大讯飞,1,1,1
5482,1501,可以看到科大讯飞1999年创业亏损五年核心团队没有走，2008年上市解决财务制度三十个高管一个没有走,科大讯飞,0,1,1
5487,1502,'乐视网(300104.SZ)3月1日晚公告透露，其大股东贾跃亭所有质押的乐视网股权均已达到平仓线，而且其所有股票质押式回购交易均已违约,乐视网,-1,1,1
5496,1503,首先，贾跃亭所持的乐视网股权肯定会被稀释,乐视网,0,1,1
5497,1504,因为他质押的乐视网股权均已达到平仓线，而他没能追加担保或进行回购，所以券商在计提减值准备之后，会适时对贾跃亭质押的乐视网股权进行出售,乐视网,-1,1,1
5509,1505,而公司2018年报送的《招股说明书》则显示，夏王纸业2015年前五名客户分别为德国夏特、浙江帝龙文化发展股份有限公司、广东天元汇邦新材料股份有限公司、仙鹤股份、杭州添丽装饰纸有限公司，销售收入分别为16,帝龙文化,0,1,1
5542,1506,其实，收到5000万元分红时，上市公司是履行了信息披露义务的，如果那时深交所能提出上述问题，并引起了国民技术重视的话，或许就能避免上市公司遭遇骗局了,国民技术,-1,2,1
5567,1507,同时“茅台云商”的全面上线也将使得茅台公司对产品终端价格控制力的信心获得提振，因此17年末和18年初茅台产品提价的窗口期打开，而主力产品的提价将显着的增加贵州茅台的业绩弹性,贵州茅台,1,1,1
5569,1508,发行结束后，大基金持股比例将不超过19%，将成为长电科技第一大股东,长电科技,0,1,1
5581,1509,据公告，新凤鸣预计2017年净利润与上年相比，将增加72844万至79844万元，增幅为100%至109%,新凤鸣,1,0,1
5589,1510,'每年1月以后，知名的冰雪旅游目的地长白山便迎来雪季,长白山,0,0,0
5594,1511,在2017年6月16日的一次股东变更中，万达也从长白山国际度假区开发有限公司股东中消失，大连一方集团成为其大股东,长白山,0,0,0
5596,1512,工商资料显示，有着近似名称的“长白山国际旅游度假区开发有限公司管理分公司”成立于2011年5月17日，负责人为张霖，张霖则是万达文化产业集团总裁兼万达文旅集团总裁,长白山,0,0,0
5599,1513,2017年12月，中央第一环保督察组对吉林省的一份督查报告解释称，长白山国际滑雪中心项目在实施过程中，违反国家要求擅自建设两座高尔夫球场和93栋别墅，并长期违规运营,长白山,0,1,0
5603,1514,度假区高球场别墅被叫停追溯至2009年初，大连万达集团、泛海控股集团、大连一方集团、亿利资源集团等投资方与抚松县签订投资合同，北区项目于2009年8月28日奠基，南区度假区项目在2010年5月28日开工,泛海控股,1,1,1
5609,1515,而同一时间段内则发生33笔大宗交易，总成交额约6.03亿元，其中11月，贵州茅台大宗交易总成交额达到3.74亿元，刷新今年单月成交额最高纪录,贵州茅台,1,1,1
5615,1516,恩华药业在被QFII看好的同时，券商机构的集中推荐也从侧面反映出该股潜在的价值，对于该股，中航证券表示：公司所在的麻精药物行业门槛较高，工业收入稳定增长，近几年获批的次新产品销售逐步放量，研发储备产品比较丰富，综合来看，给予买入评级,恩华药业,1,1,1
5621,1517,根据3月12日晚发布的年报，乐普医疗去年实现收入近45.38亿元，净利润达8.99亿元，同比增长均超过三成,乐普医疗,1,1,1
5629,1518,近一周涨幅近6%的利尔化学被5家机构调研，公司前三季营业收入同比增长38.36%，净利润同比增长69.65%,利尔化学,1,1,1
5633,1519,金融危机后，京东方坚持逆周期投资战略，目前已拥有11条产线投产，产能居于全球前列,京东方,1,1,1
5638,1520,孙宏斌作为山西老乡，自然看不得老贾陷入困境，斥资150亿驰援乐视，成为乐视网的第二大股东，企图力挽狂澜,乐视网,1,1,1
5641,1521,”而一个月之后的临时股东大会上，孙宏斌甚至缺席，乐视网董秘赵凯还专门解释，“行程问题，没来得赶到现场，并不是对乐视网失望,乐视网,0,1,1
5648,1522,日前，一位乐视控股高层接受《中国企业家》采访时就表态：孙宏斌离职，贾跃亭作为目前乐视网大股东，也一定会配合孙宏斌及乐视网董事会把乐视网做好,乐视网,1,1,1
5657,1523,两市首份年报出炉“排头兵”获资金关注北特科技(603009)昨日晚间披露两市首份2016年报，公司实现营业收入8亿元，同比增长13.29%；实现净利润5576万元，同比增长20%,北特科技,1,1,1
5687,1524,截至3月8日，安彩高科已因富士康概念收获5个涨停,安彩高科,1,1,1
5720,1525,投资建议：股票市场修复超预期，证券行业整体机会崛起，作为有业绩的行业龙头，建议重点关注中信证券机会，给予“买入”评级，六个月目标价28元/股，对应2018年20倍PE,中信证券,1,0,1
5730,1526,其中，有4家上市券商9月净利润环比增幅在100%以上，比如太平洋证券增速最高，超过350%，这也是太平洋自8月后又一次净利润环比增速超过100%,太平洋,1,2,1
5740,1527,调查结果还显示，随着李卫卫不听劝阻买其他股票，朱一栋为维护大连电瓷股价的稳定，动用公司账户资金成立了基金专户,大连电瓷,-1,2,1
5764,1528,业内人士认为，方大炭素的投资逻辑简单直接，本质是由产品价格暴涨带来的价值重估,方大炭素,1,1,1
5778,1529,改由盛屯集团掌舵的威华股份也迎来业绩好转,威华股份,1,1,1
5780,1530,再升科技则在一季度出现业绩疲软态势后，在二季度迎来转机,再升科技,1,0,1
5790,1531,：成为军队采购网入库供应商华自科技(300490)3月22日晚间公告，公司收到中央军委后勤保障部所属的军队采购网的通知，公司符合军队供应商入库条件，成为军队采购网入库供应商,华自科技,1,0,1
5850,1532,而中汽协会统计显示，2016年，中国新能源汽车生产51.7万辆，销售50.7万辆，规划距离现在还有很大的增长空间,国新能源,1,1,1
5867,1533,需要注意的是，尽管本期受到养老金减持，但大豪科技仍成为自2017年二季度养老金入市以来，两市首只养老金连续2个季度出现在前十大流通股股东名单的个股,大豪科技,1,1,1
5868,1534,随着大豪科技继续获得养老金持仓，截至目前，在两市已披露2017年年报的769家公司中，已有3家公司报告期末前十大流通股股东中出现养老金身影，除大豪科技外，、2只个股成为养老金去年四季度的新宠，分别获得基本养老保险基金一零零五组合、基本养老保险基金八零二组合新进持有，持股数量分别为322.90万股、495.42万股,大豪科技,1,2,1
5876,1535,蓝盾股份与中科院信工所将建立起稳固的技术对接合作关系，共同推进车联网时代信息安全技术的互通，同时也进一步提升公司的软实力,蓝盾股份,1,1,1
5878,1536,近年来，蓝盾股份发展“大安全”产业生态体系，安全产品实现了全线技术升级和应用突破,蓝盾股份,1,1,1
5879,1537,本次与中科院信工所的合作，对于蓝盾股份的“大安全”战略而言，更是一个极为重要的战略布局,蓝盾股份,1,1,1
5882,1538,当天会议透露的信息显示，接下来，蓝盾股份将与中科院信工所就科研技术合作、科研成果转让、市场推广等领域开展全面战略合作，争取让车辆信息安全技术尽快在国家安保部门和百姓大众市场双线落地，共同为智能汽车和车联网的有序发展提供安全环境，强力推进车辆信息安全应用时代大发展,蓝盾股份,1,1,1
5883,1539,(600276)创新驱动业绩恒瑞医药从传统仿制药起家，凭借突出的研发能力和销售能力已在肿瘤、肌松麻醉以及造影三大方面成为国内的绝对龙头,恒瑞医药,1,0,1
5903,1540,光明乳业各项业务发展不均衡问题让其一直处于乳业第二阵营，营业收入距离第一阵营的伊利、蒙牛仍有较大差距,光明乳业,-1,1,1
5905,1541,”光明乳业液态乳2017年实现收入137.59亿元，同比下降3.74%,光明乳业,-1,1,1
5909,1542,根据历史投资规律以及相关热点，国泰君安策略团队对2018年春季行情十大潜在热点主题做出了前瞻：高质量发展(先进制造业)、农业(乡村振兴)、环保(污染防治攻坚)、住房长效机制(租购并举)、改革开放40周年(海南旅游岛、上海自贸港)、医药、文化传媒、食品安全、军工,国泰君安,0,1,1
5913,1543,此外，汤臣倍健本期获得QFII进一步增持，增持股份数量为46.13万股,汤臣倍健,1,1,1
5917,1544,2017年，八一钢铁抓住供给侧改革带来的历史机遇，结合市场行情持续向好的变化，紧扣市场需求，加大产品结构调整和营销力度，拓宽营销渠道，提升服务质量和产品销量，产品营销实现量价齐升,八一钢铁,1,1,1
5920,1545,包钢股份预计2017年年度实现归属于上市公司股东的净利润与上年同期相比，将增加191,包钢股份,1,1,1
5923,1546,2017年，国家加大供给侧改革的力度、淘汰中频炉以及整治“地条钢”等措施，韶钢松山钢材销售均价大幅上涨,韶钢松山,1,1,1
5927,1547,高开低走型代表——科力远：吉利的“亲密伙伴”，但主业持续承压科力远与吉利的合作，很大程度上源自双方一把手的亲密战友关系,科力远,-1,1,1
5928,1548,就在2016年“两会”期间，作为全国政协委员的吉利控股集团董事长李书福，还与作为全国人大代表的科力远董事长钟发平联合召开媒体见面会，呼吁国家支持混合动力技术的发展和普及，同时宣布将科力远混合动力技术有限公司(以下简称CHS)混合动力系统向全行业开放,科力远,1,1,1
5937,1549,可见吉利未来产品将非常丰富，方正电机成为吉利汽车的电机供应商，将深度受益于优质客户的成长,方正电机,1,1,1
5938,1550,实际上，上汽通用五菱、众泰、吉利等优质的新能源乘用车企业都是方正电机的优质客户，正式由于这些客户产品和业绩爆发性预期，方正电机的成长性才得到市场资金的认可，从而在2月26日开盘封板坚决,方正电机,1,2,1
5947,1551,而根据数据统计，截至2月27日，创业软件2018年以来累计涨幅达到47.22%,创业软件,1,1,1
5950,1552,与此同时，浙商证券临安万马路营业部无疑是去年的“黑马”，统计显示，该营业部去年提升301个名次，排名第22位，合计成交额75.74亿元,浙商证券,1,1,1
5951,1553,此外，前十位中，华泰证券旗下营业部、旗下营业部分别获得3席,华泰证券,1,0,1
5952,1554,值得一提的是，榜单前六名中，除了著名的老牌“敢死队”华泰证券深圳益田路荣超商务中心营业部依旧强势之外，不少券商营业部成为龙虎榜上的“新贵”，力压众多老牌“敢死队”，从第二位至第六位均在2015年排名10名开外,华泰证券,1,1,1
5969,1555,众信旅游(002707)长线旅游市场增长明显2017年在出境游行业逐步复苏的情况下公司业务保持稳定增长，欧洲等长线旅游市场增长明显，东南亚，海岛等短线旅游市场也保持着良好的增长态势,众信旅游,1,1,1
5983,1556,与投资评级：保利地产近年投资积极，土地储备充沛，为公司未来销售扩张打下坚实基础,保利地产,1,1,1
5986,1557,从公司层面来看，跨境通17年收入规模约140亿，是行业第二名的2-3倍，具有较强的抗风险能力及规模优势，可在出口电商方式(小包直邮/海外仓)、区域及品类上更好的优化及应对，即使由于个别产品被征税，终端价格上涨，引致相关市场规模缩减，我们认为公司作为龙头也将进一步凸显渠道及成本优势，获取更大市场份额,跨境通,1,0,1
6002,1558,“珍爱网具有互联网概念，而且有丰富的现金流，重组和并购门槛低，正是这些因素吸引了德奥通航,德奥通航,1,-1,1
6005,1559,“珍爱网与德奥通航的业务没有太大的相关性，结合比较困难，无法帮助珍爱网进行市场竞争,德奥通航,0,1,1
6010,1560,而并购百合网和世纪佳缘则正好补足了宝新能源战略发展上的短板,宝新能源,1,1,1
6013,1561,而华泰证券广州天河东路证券营业部等五家营业部的4104万资金，成功躲过一劫，当天卖出前五的营业部合计卖出金额4104万元，占当天总成交金额3.93%,华泰证券,1,1,1
6015,1562,从目前的情况来看，国民技术最终会收获几个连续跌停还是未知数,国民技术,-1,1,1
6041,1563,光明乳业2017年实现营业收入216.72亿元，同比增长7.25%；净利润6.17亿元，同比增长9.60%,光明乳业,1,1,1
6049,1564,燕塘乳业2017年的营业收入和净利润也实现了同比增长12.4%和13.29%,燕塘乳业,1,2,1
6063,1565,联想系公司入股后，蓝色光标股价一度大涨，1月24日、25日、26日，涨幅分别为9.97%、7.53%、10%,蓝色光标,1,1,1
6089,1566,金额较大交易：当天沪市未有过亿大宗交易出现，华友钴业成交金额最高，为9949.34万元,华友钴业,1,-1,1
6097,1567,截至本周三收盘，格力电器已经跌破了半年线的支撑位置，而自前期高点58.7元调整以来，格力电器累计调整幅度已经达到了22%，一举扭转了此前单边上涨的运行趋势,格力电器,-1,0,1
6101,1568,对此，国信证券发展研究总部研究员杨高宇在接受《证券日报》记者采访时也认为CDR是解决两地的法律、两地监管的有效措施,国信证券,0,2,1
6130,1569,我们认为，在创新性产品加速推广的背景下，动保行业将维持强者恒强的竞争格局，而养殖规模化和无抗化将促进行业规模的扩容，生物股份有望凭借全产品线优势实现业绩持续高增长，重点推荐,生物股份,1,2,1
6132,1570,生物股份业绩持续高增长的动力是什么,生物股份,1,1,1
6133,1571,未来三年，生物股份的产品线有望全面开花结果，新产品的上市将助推公司业绩实现持续高增长,生物股份,1,1,1
6135,1572,投资建议我们认为，在养殖规模化和无抗化的背景下，生物股份有望凭借全产品线的优势实现业绩的持续高增长,生物股份,1,1,1
6165,1573,认为，作为饲料行业的优质白马，海大集团不论从业务结构还是收入利润增速都稳扎稳打，是中长期配置的重点推荐标的,海大集团,1,1,1
6166,1574,掘金点牧原股份(002714)前年养猪行业迎来一个景气周期，不过去年已经下降，但下半年因为国家环境治理，猪肉价格重新上涨,牧原股份,1,1,1
6168,1575,从上市到现在，按照复权价计算，牧原股份股价已上涨10倍,牧原股份,1,2,1
6171,1576,据说是因为牧原股份养殖更高效，管理能力更强，成本更低,牧原股份,1,0,1
6176,1577,风险提示：天然气分布式能源推进受阻；地补政策不及预期；海外项目推进不达预期；未来太阳能光热发电业务发展的不确定性,太阳能,0,1,0
6219,1578,系列酒是五粮液未来重要增长点，为实现百亿目标，公司会积极借力外脑出谋划策，提出聚焦大单品、打造重点市场、打造小区域高占有市场、统一落地终端/品鉴/会销三大推广动作、进行组织变革、强化品牌传播六大战略方向，助力系列酒大发展,五粮液,1,1,1
