index,sentence,entity,score
59552,十八大以来，证监会出台了服务西部地区、革命老区、少数民族地区的一系列政策：自2012年8月起实行“西部企业首次公开发行优先审核”的政策；2014年4月出台了《中国证监会支持赣南等原中央苏区振兴发展的实施意见》；建立健全对口支持西藏资本市场发展的长效机制，2015年3月就资本市场促进提出了8项支持西藏发展的措施等,西藏发展,1
59557,三是紫金矿业的会计利润弹性大，2016年至今，公司连续7个季度因套保亏损、汇兑损益、资产减值、销售滞后、人为调节入选品位等各种原因拖累业绩,紫金矿业,1
59577,郑州万科表示，开发万科城小世界项目的地铁广告宣传语在社会造成极其不良影响，万科集团责成郑州万科诚恳道歉，并对相关责任人进行严肃处理,万科,1
59581,之后，郑州万科将深刻反思，进一步整改业务流程、提升工作质量，坚决杜绝类似事件再次发生,万科,1
59587,'记者从(300067)获悉，3月27日，安诺其集团-上海交通大学新材料合作项目——安诺其科技公司举行正式启动会议,安诺其,1
59609,网易严选与毛巾哥之争，除了让孚日股份的知名度得到提升，还提高了孚日股份的毛巾销量，上述网络文章甚至有这样的猜测，“这场闹剧的确更像是几家联手在帮孚日清库存,孚日股份,1
59610,同样是5月4日，美的集团也迎来了90家机构的调研，其中一半是国内机构，如景林资产、高毅资产、淡水泉等，另一半则是QI，如新加坡政府投资等,美的集团,1
59616,纵观近五年来中国联通的营收情况，自2013年起中国联通经营不利，营收一直保持负增长，2017年中国联通实现了近4年来营收的首次正增长,中国联通,1
59617,此外，据财报显示，2017年中国联通公司实现权益持有者应占盈利18.28亿元，去年同期为6.25亿元，同比增长192.48%，净利润实现了翻番,中国联通,1
59626,煤炭行业龙头大涨3.28%，最新股价创近八年来新高；龙头宝钢股份上涨3.09%，最新股价创近十年来新高,宝钢股份,1
59661,白酒板块中的、、、均发布了半年报业绩预告，其中体量较大的洋河股份预计上半年实现归母净利润37.66亿元至39.37亿元，同比增长10%至15%，其余3家公司的净利润预增幅度均在50%以上,洋河股份,1
59682,不过，随着奔驰等跨国汽车品牌陆续宣布在未来几年实现所有车型电动化，一旦全球年销量动辄百万辆级别的传统跨国车企巨头转向火拼新能源车，比亚迪等自主品牌能否守住目前的优势而真正实现在新能源汽车领域弯道超车还是未知数,比亚迪,1
59683,比亚迪、上汽、长安、广汽等自主车企正通过跨界与互联网企业合作，积极将无人驾驶汽车由梦想变为现实,比亚迪,1
59689,其中，美的集团上涨约6.5%,美的集团,1
59693,我们会努力探索基于视频和音频的实时和异步互动，结合社交游戏、AR以及其他新兴技术，为用户提供更多全新的互动娱乐体验,互动娱乐,1
59700,在2017年8月9日收盘仍持有尔康制药的投资者，可以将姓名、电话、交易记录发送邮件至jzqsp2016@126.com的邮箱参与由《金证券》“易索赔”频道组织的索赔报名，并在获得赔偿前无需支付任何费用,尔康制药,1
59710,“四化驱动”推进转型中国证券报：布局“一带一路”是新希望推进国际化转型的重要手段,新希望,1
59712,特别是互联方面，希望金融2015年上线后发展势头良好，新希望参与筹建的互联网新网银行也已开业,新希望,1
59713,刘永好：十年之前，新希望集团几提出了“四轮驱动”，通过在农业、化工、金融、的持续发展，把产业做大做强,新希望,1
59726,据有关研报，保利地产获看好主要原因是公司近发布的相关数据较好：2018年2月公司的实现签约面积和签约金额分别同比增长61.86%和60.66%,保利地产,1
59727,进取型：短期关注-(600004)谨慎推荐关注理由：基地公司助力航线结构改善；T2投产非航招标喜人，预计2018年白云机场旅客吞吐量增速12%，有望打破生命周期，利润不降反升,白云机场,1
59731,2017年，华泰证券完善以客户为中心的大投行一体化运作体系，进一步扩大了机构业务的市场影响力,华泰证券,1
59751,以此来看，即便此次定增顺利成行，洛阳玻璃募投项目能否达到预期收益，也还有待进一步观察,洛阳玻璃,1
59757,兴业银行虽然2017年实现营业收入1400.81亿元，同比下滑10.81%，但其全年实现归属于母公司股东的净利润573.71亿元，同比增长6.54%,兴业银行,1
59759,招商银行2017年实现营业收入2210.24亿元，增幅5.40%，实现归属于母公司股东的净利润701.50亿元，增幅13%,招商银行,1
59768,无论如何，只有不失时机地顺应新时代的改革大趋势，才有可能真正成为对接新经济的探路者,探路者,1
59773,从成交来看，昨日蓝色光标获得超大单1828万元，不过截至收盘时，主力资金仍出现365万元净流入,蓝色光标,1
59775,分析人士认为，尽管部分投资者对上述消息存有较多憧憬，但其推动蓝色光标股价上涨持续性存疑,蓝色光标,1
59776,不容忽视的是，自2017年末触底反弹开始，蓝色光标阶段涨幅已经超过50%，伴随股价创出新高，预计接下来派发压力或进一步走高,蓝色光标,1
59782,应勇说，目前正在规划建设94平方公里的张江科学城，目标科学特征明显、科技要素集聚、环境人文生态、充满创新活力，世界一流,科学城,1
59784,其中，歌尔股份接待机构数最多，达到了242家，除了各大券商、以外，还有不少知名私募，如上海重阳投资、星石投资、淡水泉等,歌尔股份,1
59787,据最新数据显示，歌尔股份三季报预计实现净利润134737.31万元~155466.12万元，净利有望同比增长30%~50%，对此，公司表示，因销售规模稳定增长，电声器件、虚拟现实产品等贡献增加导致净利润实现增长,歌尔股份,1
59789,以健友股份为例，公司2017年末前十大流通股东中就有兴全轻资产投资混合基金()、兴全合润分级混合基金、富国医疗保健行业混合基金、和合源金投1号私募证券投资基金、银河嘉汇21号集合资产管理计划、润之信25期集合资金信托计划等；2017年健友股份实现营业收入、归母净利、归母扣非净利分别为11.13亿元、3.14亿元、3.06亿元，同比增长91.22%、22.15%、130.07%,健友股份,1
59797,视觉中国则表示，此次交易是继收购Corbis全部资产后视觉中国全球化战略的又一重要举措，是在过往成功合作基础之上的深度融合，对于视觉中国在全球图片行业的发展具有重要的战略意义,视觉中国,1
59798,一方面，500px海量优质内容和全球摄影师网络将进一步夯实其在视觉内容方面的行业地位；另一方面，视觉中国积累多年互联网运营经验、技术能力、客户资源以及全球合作伙伴体系，将大大提升500px面向全球用户和品牌企业的服务能力,视觉中国,1
59801,格力电器11月份的大宗交易成交金额达到2.63亿元，仅次于6月份的5.63亿元,格力电器,1
59806,整个11月，贵州茅台大宗交易总成交额达到37391.51万元，创下公司今年单月大宗交易成交额最高纪录,贵州茅台,1
59847,江苏瑞元称此次二度举牌，主要是因为对瑞丰高材未来发展前景的看好，不排除未来12个月内增加上市公司股份的可能,瑞丰高材,1
59925,企业使命：追求全体员工物质和精神两方面幸福的同时，让消费者享受物超所值的产品，为合作伙伴创造共同发展平台，为中国服装时尚行业的进步和发展作出贡献，推进中国的环保改善与可持续发展,中国服装,1
59926,'中国(06818)发布公告，第七届董事会第二十次会议审议通过了《关于为关联法人华侨城集团有限公司核定综合授信额度的议案》，同意给予华侨城集团人民币54亿元综合授信额度，期限为3年，品种为流动资金贷款50亿元，债券投资额度4亿元，担保方式为由深圳市康佳视讯系统工程有限公司提供全额连带责任保证担保,华侨城,1
59927,受益2017年工程持续高景气，三一重工经营状况大幅改善，盈利能力显著提升，在完成报表修复和渠道重塑后，盈利弹性将得到充分释放，在行业竞争格局持续优化、公司海外市场拓展顺利推进的共同作用下，中长期内将维持稳健增长趋势,三一重工,1
59929,银轮股份下游订单充足，业绩确定性高，2018年增长看点很多，未来几年业绩增长较为确定，同时，收购控股江苏朗信，为后续业务拓展奠定良好基础，有望长期受益新能源汽车热管理及柴油机尾气处理,银轮股份,1
59936,安琪酵母据建设进度，俄罗斯和柳州新产能有望于三季度陆续投产，此前产能利用率一直处于较高水平，收入有望延续快速增长,安琪酵母,1
59946,数据说明：未公布QDII基金使用最新报告期数据(下同)基金公司规模(非货币)增长TOP20与2016年相比，基金公司非货币基金规模增长较多的有中银基金和农银汇理基金，规模增长分别达到593.92亿元和499.30亿元，上海东方证券资管非货币基金规模提升381.16亿元位列第三,东方证券,1
59956,下周，韩志国的证据能否推翻雪浪环境的说法有待观察,雪浪环境,1
59963,比如，二三四五在今年前三季度实现营收19.65亿元，净利润7.12亿元，同比分别增长57.02%和94.38%,二三四五,1
60003,那么，当时獐子岛的公开承诺是否得到了落实,獐子岛,1
60005,2017年12月23日，獐子岛公告重要股东完成减持计划,獐子岛,1
60009,3、兴业证券：静待反弹，拥抱大创新兴业证券王德伦、张启尧团队指出，对未来市场的判断：1)短期之内，下跌后风险偏好收缩的连锁反应仍在显现,兴业证券,1
60012,对于机构买入额及市场表现突出的口子窖，表示，公司近两年在安徽市场的营收增速处于领先地位，并在1200万吨的白酒消费升级中释放更大的潜力，维持“推荐”评级，预测目标价为50元,口子窖,1
60024,在中国金融市场快速和健康发展的背景下，恒生电子有望通过高效、稳定和智能化的软件平台分享资本市场发展红利,恒生电子,1
60026,四是优质的纺织制造企业随着产能扩张、如订单能如期增长将推动业绩较快增长，建议关注健盛集团和延江股份,健盛集团,1
60036,判决书显示，民生银行南昌分行与借款人等事先通谋，以没有真实交易背景的商业承兑汇票贴现来实现化解不良(归还逾期贷款)，借新还旧，最高人民法院判决票据活动为各参与方的通谋虚伪行为，贴现银行不享有票据权利，不具有追索权,民生银行,1
60047,实际上，4月17日，京汉股份的收盘价刚刚达到历史最高点26.30元,京汉股份,1
60051,金额较大交易：当天，深市大宗交易个股中，并未有过亿个股出现，其中分众传媒成交金额最高，为8899.84万元，折价率-1.23%，由中金公司上海分公司卖出654.4万股，至机构,分众传媒,1
60058,其中，远望谷月内累计涨幅居首，达到49.44%，而(17.41%)、(17.33%)、(16.88%)、(14.98%)和(13.96%)等5只个股涨幅也均超10%,远望谷,1
60063,4、从消费建材板块来看，重点推荐北新建材，公司石膏板产能为21.6亿平米，市占率接近60%，产品定价能力突出，18年进入量价齐升周期，未来随着雄安新区装配式建筑的推行，石膏板作为隔墙的需求增量有望释放，成长性十足,北新建材,1
60065,重点推荐：国内浮法玻璃龙头旗滨集团和港股信义玻璃,旗滨集团,1
60071,据高工产研锂电研究所统计数据显示，截至2017年底，中国动力电池有效产能110GWh，出货量为44.5GWh，产能利用率仅为40%,中国动力,1
60089,刺刀见红：新能源车产业链即将进入巨头时代2013年以来的补贴政策，为中国新能源车的发展起到了显著的推动作用，整个新能源车的产业链也取得了长足的进展,国新能源,1
60148,据了解，东方集团和佳格的战略合作具体措施，将首先以黑龙江农业区域为核心，针对全省范围的产业做量化管理，为提升黑龙江省卫星大数据行业应用的服务能力、降低服务成本，促进与产业的深度融合，打造全国范围内农业升级转型的典型样板，通过成功的试点区域，带动省内各个地区的联动发展,东方集团,1
60149,资料显示，东方集团现代农业生产基地主要聚集于黑龙江，已实现了全面机械化高效率生产；在五常、方正、肇源三个稻谷核心产区，分别建设了年加工生产能力30万吨的稻谷精深加工园区，采用国际一流生产设备，生产工艺达到国际先进水平,东方集团,1
60150,2017年，滴滴在硅谷成立了无人驾驶实验室，和BAT、亚马逊、谷歌等科技巨头一样，拥有海量数据的滴滴在自动驾驶、机器学习等方面投入巨大,海量数据,1
60156,3、水星家纺渠道和电商优势明显，最受益家纺行业复苏的行业龙头,水星家纺,1
60160,3)光器件/模块：5G基站侧确定使用25G光模块，回传网流量高速增长推动高端电信模块需求高速增长，建议长期关注：中际旭创等,中际旭创,1
60168,闻泰科技这类的公司坚定推荐,闻泰科技,1
60170,总结一下一方面就是行业来看已经有一些估值上的吸引力，有些基本面是改善的方向，重点看好B2B方向的电商爆发、数字制造、智能制造的公司业绩持续增长，看好一些易华录、恒华，主要是这样一些公司，大家可以重点关注,易华录,1
60173,这个位置我们提醒大家关注中文传媒，中文传媒旗下智明星通主要的游戏业务在海外，海外其实不受国内的监管；第二智明星通在中国公司中，游戏出海非常突出；此外，中文传媒估值也只有十几倍,中文传媒,1
60174,总结而言，我们认为中文传媒在游戏出海方面突出、且不受国内监管，还是可以关注的,中文传媒,1
60176,目前，在电视剧行业里继续坚定推荐慈文传媒,慈文传媒,1
60177,宝信软件的核心逻辑一个是MES高增长，工业行业的龙头老大地位,宝信软件,1
60194,(西南证券)(002572.SZ)：定价策略改善，渠道下沉加速事件：公司发布年报：母净利润9.1亿元，同比增长36.56%，扣非后净利润增长35.22%,西南证券,1
60195,(西南证券)(002536.SZ)：价格及毛利率共振，推动业绩“泵”发事件：公司发布17年年报，实现营业收入26.7亿元，同比增长28%；实现营：业利润2.8亿元，同比增长191%；实现归母净利润2.4亿元，同比增长124%,西南证券,1
60198,17年索菲亚品牌门店数达到2200家(+200家)，超市店400家，进驻城市超过1350个，覆盖全国一、二线城市以及大部分四五线城市，其中省会城市门店数占比19%，地级城市门店数占比29%，四五线城市门店数占比达52%，渠道下沉成果显现，布局日趋成熟,索菲亚,1
60199,2017年底，索菲亚客户数逾53.5万，同比增长9.86%，实现客单价9960元/单(不含司米橱柜)，同比增长15.81%,索菲亚,1
60203,索菲亚目前在全国已投产的生产基地有5处，分别位于四川崇州市、河北廊坊市、浙江嘉善县、湖北黄冈市以及广东广州市，初步完成全国工业布局，工厂2017年平均交货周期为10天~12左右，打破行业产能瓶颈，整体毛利率提升至38.17%(+1.6pp)，净利率达14.72%，经营效率还有提升空间,索菲亚,1
60249,在经历3个项目同时被否后，招商证券已然成为今年被否项目最多的券商之一,招商证券,1
60251,从2016年开始，IPO承销业务就呈爆发式增长，广发证券投行业务板块全年实现营业收入27.38亿元，同比增长33%；全年共完成16家IPO主承销项目，行业排名第二,广发证券,1
60254,'近期，不少上市公司及股东的“白条承诺”引起监管关注，华星创业成为最新一例,华星创业,1
60264,积极布局工业互联网的累计涨60.11%，机构投资者联袂抢筹的紧随其后，区间涨幅为46.97%，华铭智能、、、、等股票区间涨幅也均超过30%,华铭智能,1
60279,届时，上海银行将携手新加坡华侨银行、西班牙，邀请来自合作协会、新加坡企业发展局、中国出口信用公司、国浩律师事务所、新加坡立杰律师事务所等机构的嘉宾们，紧扣热点问题，聚焦跨境多层次合作，助力企业在“一带一路”的征途上走得更稳更好,上海银行,1
60283,上海银行优先支持符合国家“一带一路”政策导向的业务，扶持实力强、有优势的企业“走出去”，与“一带一路”及产能合作重点国家有关企业开展基础设施建设、国际产能和装备制造等多方面合作；优先支持符合国家产业政策和结构升级的行业和项目，重点为我国装备、技术、标准和服务“走出去”提供现金管理、融资结构安排等综合化金融服务；支持生产型海外项目建设，支持“走出去”企业以境外资产和股权、矿权等权益为抵质押获得贷款,上海银行,1
60286,作为上海银行全资拥有的全牌照境外投资银行旗舰，上银国际依托上海银行及上银香港客户资源，满足多样化投融资及资产管理需求，加强并购咨询及IPO业务方面的实力，更好地服务于境内外客户，打造集团综合化经营服务平台,上海银行,1
60287,此外，上海银行通过ID(InternationalDesk，国际业务平台)开发南美、欧洲来华投资客户,上海银行,1
60289,近年来，通过境内外并购项目推荐、并购融资安排，并提供跨境结算、跨境保函、贸易融资、境外贷款等综合跨境金融服务产品，上海银行支持“走出去”融资类业务稳步提升，银团贷款合作逐年增加；并加大对产业升级相关的装备制造业、信息技术产业的信贷支持力度；通过跨境资金池产品，让“走出去”企业集中财务资源、内资源、实现全球化统一资金管理,上海银行,1
60290,搭建自贸创新平台支持境内实体经济发展不仅着眼于“走出去”，上海银行还聚焦“引进来”,上海银行,1
60291,作为首批在上海自贸区设立分行的银行，上海银行积极推进跨境业务创新，已形成“自贸融”“自贸赢”“自贸投”“自贸池”四个系列特色跨境产品，为企业在资本项下的跨境金融需求提供个性化定制服务,上海银行,1
60293,近年来，在新经济新产业和境内外资本高度融合的大背景下，上海银行通过对境外从事股权投资的优质，提供专业政策咨询，设计整体投资方案以及优化跨境投资路径，大量引入境外资金，有效支持境内实体经济发展,上海银行,1
60297,上海银行搭建便捷的个人贸易项下跨境结算桥梁，自2017年4月正式上线以来，已服务个体经营者近万人，帮助境内中小商户利用跨境电商平台拓展境外市场，促进跨境小额贸易发展，支持实体经济中银行难以服务的“长尾客户”,上海银行,1
60301,2017年业绩快报显示，艾华集团全年实现营业收入17.93亿元，同比增长15.39%；实现归母净利2.92亿元，同比增长10.48%,艾华集团,1
60303,艾华集团实现“腐蚀箔+化成箔+电解液++铝电解电容器”完整的产业链布局，在产业链上下游整合方面优势突出,艾华集团,1
60304,艾华集团生产的铝电解电容器下游包括节能照明、电源、消费类电子、工业控制以及新能源等领域，公司业绩与各下游产业的发展以及应用领域的市场变动具有较强的关联性,艾华集团,1
60310,2017年实现营业总收入36.89亿元，同比增长10.11%，归属于上市公司股东的净利润9046万元，同比增长106.94%；潮宏基实现营业总收入30.73亿元，同比增长12.21%，净利润为2.9亿元，同比增长41.74%；营业总收入同比增长31.14%，净利润同比增长39.18%,潮宏基,1
60326,国际化向来是亮点，看好公司海外拓展柳工海外营业收入占公司总收入的1/3左右,柳工,1
60330,全国人大代表、导演贾樟柯在通道上受访时表示，取得了快速的发展，中国电影可以自信,中国电影,1
60332,”贾樟柯分享了一组数据，2017年中国电影票房达到了559亿，其中，中国制作电影的票房超过50%,中国电影,1
60334,“我们会更加努力从事好创作工作，用更好的作品来回报观众，我相信中国电影可以自信,中国电影,1
60335,谈到电影发展的问题，贾樟柯认为，中国电影人才奇缺，应该加大电影教育的力度，加大教育的投入,中国电影,1
60341,近一个月内，先导智能的股价涨幅已经高达47.73%,先导智能,1
60356,则认为，本轮挖掘机上升周期背后的核心原因是下游盈利恢复后设备更换升级的加速，以及矿山、农村建设、二三线地产等下游需求的持续景气，3月份的旺销有望再次引燃工程机械行业“旺季行情”，更高的产能利用率将带来产业链更大的业绩弹性，继续重点推荐液压件国产化龙头和挖掘机主机龙头三一重工，关注挖掘机破碎锤和液压后市场龙头,三一重工,1
60358,数据显示，、、赣锋锂业等5只股票明年净利润增速均有望超过50%,赣锋锂业,1
60380,2017年8月18日，奥飞娱乐公告定增获得监管部门放行，公司必须在批文有效期的6个月内完成，即2018年2月17日之前完成融资工作，否则耗费了近两年的定增就要废掉了,奥飞娱乐,1
60396,新能源汽车业务母公司安洁科技和新星控股都在开发相关新产品，2017年第二季度有新产品量产,安洁科技,1
60426,公司预计，2018年科达股份将实现营业收入142.80亿元，比2017年营业收入同比增长50.80%,科达股份,1
60439,”交通银行金融研究中心高级研究员陈冀认为,交通银行,1
60443,投资建议：分众传媒是具有极高护城河壁垒传媒公司，目前公司正进入新一轮扩张周期，这主要因为1)社会消费线上化，推动广告主加大性价比高的线下楼宇广告投放，分众传媒单屏产出有望持续提升；2)火爆为分众提供了新的铺设渠道，公司计划新携现有广告主一起拓展100个城市，为未来长期发展打下基础；3)经济复苏下，广告主更有意愿和能力加大广告投放,分众传媒,1
60452,国际市场方面，长城汽车品牌知名度和美誉度也正不断得以提升,长城汽车,1
60454,长城汽车在新能源战略方面路径清晰，作为中国首家进入国际氢能委员会的汽车企业，在加大氢能源研发投入的同时，更已广泛开展对动力电池、FCV技术、电驱动模块等方面的研发，轻量化、智能化是公司大力发展的方向,长城汽车,1
60465,记者注意到，安通控股2017年整体业绩同比去年同期提升巨大，增长表现十分亮眼,安通控股,1
60466,根据2017年财报，安通控股实现营业收入67.6亿元，同比增长78%；归属于上市公司股东的净利润5.52亿元，同比增长37.65%,安通控股,1
60478,2017年长方集团实现营业总收入17.50亿元，较上年增长9.22%；净利扭亏为盈，实现3623.84万元，扣非后净利为1662.53万元,长方集团,1
60480,比如，去年1月昌盛日电以19.93元/股的价格接过15.49%的股份，同时获得了13%股份对应的“不可撤销”的委托表决权，成为美达股份控股股东,美达股份,1
60493,截至昨日收盘，收涨2.48%，当日最高涨幅超过4%；农业银行港股同样大幅上涨5.37%,农业银行,1
60495,农业银行同时发布业绩快报，2017年农业银行实现净利润1929.62亿元，同比增长4.90%,农业银行,1
60498,对此，有投资者提出，由于亚普股份久未更新招股书，同时又是非上市公司，招股书与企查查显示的相关数据已经长时间没有发生变更，因此华域汽车是否还是亚普股份的主要股东尚不得而知,华域汽车,1
60507,另外有机构关注到广发证券经济业务智能投顾的进展与成效情况，公司方面表示，2016年6月，广发证券投顾项目正式上线,广发证券,1
60530,两个月前，贾跃亭发出全员内部信件，宣布辞去总经理的职务，梁军接替他的位置成为乐视网的总经理，负责更多具体事务,乐视网,1
60535,《每日经济新闻》记者还发现，一力制药与主要客户白云山的关系更加亲密，一方面通过销售白云山合作药品获取利润；另一方面又开发与这些药品高度重合的产品线,白云山,1
60557,和贵州茅台一同成为“网红”的私募行业著名投资人董宝珍，此前堪称茅台的“死多头”,贵州茅台,1
60582,国金证券：细数历年元旦行情，俏也不争春国金证券李立峰、樊继拓、魏雪团队也指出，步入一月份，缺失能驱动市场风险偏好提升的因子，预计后续市场仍处于调整的周期中,国金证券,1
60583,广发证券：一元复始，周期“躁动”广发证券戴康团队同样聚焦春季躁动，认为“春季躁动”几乎每年都有，“躁动”行业也存在一定的线索，年初的核心主线会引领相关行业的“躁动”，表示看好A股元月的周期(股)躁动,广发证券,1
60591,近年来，蓝盾股份坚持“大安全”产业发展战略，以网络安全为核心，逐步延伸至云安全、物理安全、物联网安全、工控安全等新兴安全应用领域,蓝盾股份,1
60592,此次蓝盾股份与中科院的合作，有望进一步促进公司与中经电商的业务协同，开启公司在车联网及车联网安全市场的全新布局,蓝盾股份,1
60599,然而，迎接华仁药业的却是连续七个跌停，投资人损失惨重,华仁药业,1
60605,在此次停牌实施配股之前，华仁药业股价已经有了非常大的涨幅,华仁药业,1
60608,而且，值得注意的是，华仁药业收入增长含金量并不高，2016年收入相比2010年增加了9.11亿元，而2016年年末的应收账款和应收票据相比2010年年末分别增加4.65亿元、6150万元，合计5.26亿元，占收入增加额的比例高达57.78%,华仁药业,1
60611,根据业绩快报，华仁药业2017年实现收入13.15亿元，同比增长5.26%；净利润3835万元，同比增长60.16%,华仁药业,1
60617,申万宏源则更看好成长股，其指出，“中小创”相对业绩趋势可能重新占优，成长股终将归来,申万宏源,1
60633,华泰证券上海澳门路营业部在本轮次新股扫货上表现最为踊跃，近两周净买入1.60亿元，通过数据可知，其主要攻击富瀚微(300613)，斥资1.19亿元净买入，还涉猎(603040)、(300591)等个股,华泰证券,1
60635,海通证券北京知春路营业部手法则相对丰富，3月2日买入1624.06万元，3月3日出货1908.47万元，遵循次日离场原则；而3月7日、8日和9日，则均采用“T+0”交易手法，如7日买入2116.76万元卖出2117.99万元,海通证券,1
60636,她称，虽然从全球制药研发企业地理分布来看，美国和欧洲地区的制药企业仍是全球新药研发的主要动力来源，但中国医药研发的地位逐步在提升,中国医药,1
60640,有鉴于此，光大证券推荐的1月投资组合为、、、、、、、、、、、、、、,光大证券,1
60643,除了上述的创业独角兽以外，包括平安集团、招商银行等传统的金融巨头也在重点打造Fintech,招商银行,1
60644,区块链作为一种更先进的交易处理技术，首先在金融业得到广泛应用，招商银行今年2月成为首家实现将区块链技术应用于全球现金管理领域的跨境直联清算、全球账户统一视图以及跨境资金归集这三大场景的商业银行,招商银行,1
60659,会上审议通过了《关于聘任中国长城资产总裁的议案》，同意聘任周礼耀为公司总裁,中国长城,1
60663,'刚以24.98元/股高出市价的价格认购了的定增，1月4日，天津晨鑫和万科链家又通过各自增持了140.28万股,万科,1
60665,可能觉得持有的股份还不够，1月4日，天津晨鑫、万科链家通过大宗交易，以21.38元/股的价格，购买了陈辉、杨劲购各自持有的140.28万股,万科,1
60686,2017年东尼电子实现营收7.26亿元，同比增长119%，归母净利1.73亿元，同比增长173%，毛为41.46%，比去年同期增加1.27%,东尼电子,1
60695,2009年，证监会颁布公司债券发行试点办法，长江电力成为首批公司债发行试点,长江电力,1
60709,最近三年来，坚瑞沃能子公司沃特玛技术研发投入增长40倍，实现了一天一个专利的速度,坚瑞沃能,1
60715,\r\n(原标题：申万宏源傅静涛：下半年股债有望转好，四条主线布局A股,申万宏源,1
60717,比亚迪很重要,比亚迪,1
60719,比亚迪制作各类型的电池，在西藏拥有一个锂盐湖的独家开采权,比亚迪,1
60736,2016年，通过旗下广东永裕和永裕恒丰受让股份成为华仁药业实控人之后，周希俭于2016年9月开始担任公司董事长，但初期并没有太大的动作,华仁药业,1
60765,今年以来贵州茅台不断吸引着投资者的眼球，从年初的329.3元/股开盘至今涨幅超118%,贵州茅台,1
60766,从走势上看，贵州茅台涨势已经明显加速,贵州茅台,1
60771,三季报显示，贵州茅台前十大股东持股比例达到75.33%，第一大股东茅台酒厂(集团)有限责任公司持股61.99%，茅台酒厂集团技术开发公司持股比例2.21%为第三大股东,贵州茅台,1
60777,但根据数据统计，在10月初沪股通持有贵州茅台数量达到7900万股之后，持股数量逐渐减少，截至11月15日最新数据，沪股通持有贵州茅台数量为7548.30万股，以最新收盘价719.11元计算，持股市值为542.81亿元,贵州茅台,1
60779,机构纷纷上调目标价在贵州茅台股价一路上涨途中，市场喊多的声音也是一浪高过一浪，早在贵州茅台股价刚过600元时，已经喊出845元的高价位；中泰证券当时也喊出贵州茅台市值万亿,贵州茅台,1
60782,中泰证券也在近日上调茅台目标价至810元，并称贵州茅台市值有望破1.4万亿元,贵州茅台,1
60786,在宝钢集团公司的支持下，宝信软件获得罗泾厂区的租用权，充分改造已有的厂房、供配电等设施资源,宝信软件,1
60800,对于爱仕达产品屡上黑榜这一现象，宋清辉表示，爱仕达生产的小家电产品多次登上各地工商局和质监局的不合格名单，说明公司在质量控制方面存在较大的短板,爱仕达,1
60822,经过2016年的蓄势盘整，华谊兄弟坚持内容端发力、着力强化IP流转和增值的策略在2017年成效显著,华谊兄弟,1
60823,爆款策略提振影视板块业绩“内容为王”收获国际认可根据公告，华谊兄弟影视娱乐板块在2017年度实现主营业务收入337392.80万元，较上年同期相比上升31.70%,华谊兄弟,1
60826,2018年，华谊兄弟在电影业务方面将继续加大内容生产力度、提高宣传发行质量,华谊兄弟,1
60828,国际化方面，华谊兄弟与美国STX公司的合作项目稳步推进，合作项目陆续上映,华谊兄弟,1
60829,报告期内，双方联合出品的影片《英伦对决》在全球市场取得不错的票房表现；《坏妈妈的圣诞节》延续前作《坏妈妈》的佳绩，在全球市场拿到了1.2亿美元的票房成绩，都成为华谊兄弟国际化进程中高品质项目的代表作,华谊兄弟,1
60830,与此同时，随着互联网的高速发展，华谊兄弟在网生内容市场的投入力度也在继续加大,华谊兄弟,1
60833,四大项目年内开业运营拓展多种模式完善板块布局受益于超前布局的先发优势，华谊兄弟品牌授权及实景娱乐板块各项目在2017年稳步推进，实现主营业务收入25848.42万元,华谊兄弟,1
60834,根据公告，截至报告期末，已累计签约项目18个，其中多个项目进入在建状态并相继开工，华谊兄弟电影世界(苏州)、华谊兄弟长沙电影小镇、华谊兄弟南京电影小镇和建业华谊兄弟电影小镇(郑州)预计将于2018年陆续开业；华谊兄弟实景娱乐业务也将进入开疆拓土和守业运营双线并行的发展阶段,华谊兄弟,1
60835,接下来，华谊兄弟实景娱乐项目将为各业务板块间提供更多联动，形成协同效应，共享生态红利，成为华谊兄弟重要的“现金牛”板块,华谊兄弟,1
60837,华谊启明东方以浸没式、体验式的演艺和互动，在实景演出的细分领域内打造了一个全新品牌——华谊兄弟星剧场，并迅速建立了一套轻资产、高周转率、收益稳定的商业模式,华谊兄弟,1
60843,2017年，华谊兄弟正式将产业投资确立为第四个重要板块，旨在不断孵化优秀企业、完善其主营业务矩阵，平滑主营业务业绩波动风险、保障股东收益安全,华谊兄弟,1
60846,2018年2月9日，华谊兄弟参股的英雄互娱通过全国中小企业股份转让系统发布关于签署IPO服务协议的公告，一旦其成功上市，持股20%的华谊兄弟将收获丰厚收益,华谊兄弟,1
60858,7日该营业部与多家知名游资联手封涨利君股份，军工龙头利君股份节后强势回归,利君股份,1
60879,记者从海南航空获悉，为缓解海南出岛旅客滞留压力，海南航空积极调配宽体机进一步提升可用座位数，协助更多的旅客返程,海南航空,1
60880,据介绍，海南航空已经将2月23日HU7005(海口-广州)航班调整为B787-9飞机执行，将2月23日HU70157019(海口-深圳)航班调整为A330-200和A330-300飞机执行，共增加出港座位投放近300个,海南航空,1
60881,据海南航空相关负责人介绍，未来几天，海南航空还将持续通过采用宽体机执飞、增加宽体机过夜等方式，加大运力投放、提升可用座位数，协助更多的旅客回家,海南航空,1
